dataset,condition,seed,corruption,severity,clean_bacc,corrupted_bacc,corrupted_error,BE,rBE,rBE_valid,alexnet_error,rBE_denominator
pneumonia,scratch,1,jpeg_compression,4,0.8247863247863247,0.8111111111111111,0.18888888888888888,0.6792913866829566,0.08309455587392524,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,1,jpeg_compression,5,0.8247863247863247,0.7863247863247864,0.21367521367521358,0.6792913866829566,0.08309455587392524,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,2,jpeg_compression,1,0.7790598290598291,0.7811965811965812,0.2188034188034188,0.8017715332926085,0.01910219675262664,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,2,jpeg_compression,2,0.7790598290598291,0.7769230769230769,0.22307692307692306,0.8017715332926085,0.01910219675262664,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,2,jpeg_compression,3,0.7790598290598291,0.7811965811965812,0.2188034188034188,0.8017715332926085,0.01910219675262664,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,2,jpeg_compression,4,0.7790598290598291,0.7726495726495727,0.22735042735042732,0.8017715332926085,0.01910219675262664,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,2,jpeg_compression,5,0.7790598290598291,0.7662393162393162,0.23376068376068382,0.8017715332926085,0.01910219675262664,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,3,jpeg_compression,1,0.8196581196581196,0.8175213675213675,0.1824786324786325,0.6533292608430056,0.013849092645654232,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,3,jpeg_compression,2,0.8196581196581196,0.8196581196581196,0.18034188034188037,0.6533292608430056,0.013849092645654232,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,3,jpeg_compression,3,0.8196581196581196,0.8166666666666667,0.18333333333333335,0.6533292608430056,0.013849092645654232,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,3,jpeg_compression,4,0.8196581196581196,0.826068376068376,0.17393162393162398,0.6533292608430056,0.013849092645654232,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,3,jpeg_compression,5,0.8196581196581196,0.805982905982906,0.194017094017094,0.6533292608430056,0.013849092645654232,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,4,jpeg_compression,1,0.8111111111111111,0.8111111111111111,0.18888888888888888,0.6832620647525962,0.012893982808022814,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,4,jpeg_compression,2,0.8111111111111111,0.8111111111111111,0.18888888888888888,0.6832620647525962,0.012893982808022814,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,4,jpeg_compression,3,0.8111111111111111,0.8132478632478632,0.18675213675213675,0.6832620647525962,0.012893982808022814,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,4,jpeg_compression,4,0.8111111111111111,0.8047008547008547,0.19529914529914527,0.6832620647525962,0.012893982808022814,True,0.2798290598290598,0.17897435897435898
pneumonia,scratch,4,jpeg_compression,5,0.8111111111111111,0.8038461538461539,0.19615384615384612,0.6832620647525962,0.012893982808022814,True,0.2798290598290598,0.17897435897435898
pneumonia,pretrained,0,gaussian_noise,1,0.9098290598290598,0.7799145299145299,0.22008547008547008,0.8518877057115197,0.8393977415307401,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,0,gaussian_noise,2,0.9098290598290598,0.6858974358974359,0.3141025641025641,0.8518877057115197,0.8393977415307401,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,0,gaussian_noise,3,0.9098290598290598,0.5961538461538461,0.40384615384615385,0.8518877057115197,0.8393977415307401,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,0,gaussian_noise,4,0.9098290598290598,0.5491452991452992,0.4508547008547008,0.8518877057115197,0.8393977415307401,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,0,gaussian_noise,5,0.9098290598290598,0.5085470085470085,0.4914529914529915,0.8518877057115197,0.8393977415307401,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,1,gaussian_noise,1,0.8713675213675214,0.5683760683760684,0.43162393162393164,1.089060987415295,1.0338770388958591,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,1,gaussian_noise,2,0.8713675213675214,0.5213675213675214,0.4786324786324786,1.089060987415295,1.0338770388958591,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,1,gaussian_noise,3,0.8713675213675214,0.5042735042735043,0.49572649572649574,1.089060987415295,1.0338770388958591,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,1,gaussian_noise,4,0.8713675213675214,0.5021367521367521,0.49786324786324787,1.089060987415295,1.0338770388958591,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,1,gaussian_noise,5,0.8713675213675214,0.5,0.5,1.089060987415295,1.0338770388958591,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,2,gaussian_noise,1,0.8833333333333333,0.5918803418803419,0.4081196581196581,1.0658276863504355,1.0388958594730235,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,2,gaussian_noise,2,0.8833333333333333,0.5384615384615384,0.46153846153846156,1.0658276863504355,1.0388958594730235,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,2,gaussian_noise,3,0.8833333333333333,0.5149572649572649,0.4850427350427351,1.0658276863504355,1.0388958594730235,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,2,gaussian_noise,4,0.8833333333333333,0.5021367521367521,0.49786324786324787,1.0658276863504355,1.0388958594730235,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,2,gaussian_noise,5,0.8833333333333333,0.5,0.5,1.0658276863504355,1.0388958594730235,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,3,gaussian_noise,1,0.9055555555555556,0.8376068376068376,0.16239316239316237,0.6544046466602128,0.5708908406524464,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,3,gaussian_noise,2,0.9055555555555556,0.7777777777777778,0.2222222222222222,0.6544046466602128,0.5708908406524464,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,3,gaussian_noise,3,0.9055555555555556,0.6965811965811965,0.30341880341880345,0.6544046466602128,0.5708908406524464,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,3,gaussian_noise,4,0.9055555555555556,0.6452991452991453,0.35470085470085466,0.6544046466602128,0.5708908406524464,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,3,gaussian_noise,5,0.9055555555555556,0.5982905982905983,0.4017094017094017,0.6544046466602128,0.5708908406524464,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,4,gaussian_noise,1,0.8747863247863248,0.6153846153846154,0.3846153846153846,1.0406582768635042,0.9811794228356334,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,4,gaussian_noise,2,0.8747863247863248,0.5747863247863247,0.42521367521367526,1.0406582768635042,0.9811794228356334,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,4,gaussian_noise,3,0.8747863247863248,0.5128205128205128,0.4871794871794872,1.0406582768635042,0.9811794228356334,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,4,gaussian_noise,4,0.8747863247863248,0.5,0.5,1.0406582768635042,0.9811794228356334,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,4,gaussian_noise,5,0.8747863247863248,0.5,0.5,1.0406582768635042,0.9811794228356334,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,0,gaussian_noise,1,0.808974358974359,0.8196581196581196,0.18034188034188037,0.4317521781219748,-0.0012547051442910054,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,0,gaussian_noise,2,0.808974358974359,0.8175213675213675,0.1824786324786325,0.4317521781219748,-0.0012547051442910054,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,0,gaussian_noise,3,0.808974358974359,0.8166666666666667,0.18333333333333335,0.4317521781219748,-0.0012547051442910054,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,0,gaussian_noise,4,0.808974358974359,0.805982905982906,0.194017094017094,0.4317521781219748,-0.0012547051442910054,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,0,gaussian_noise,5,0.808974358974359,0.7871794871794872,0.21282051282051284,0.4317521781219748,-0.0012547051442910054,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,1,gaussian_noise,1,0.8247863247863247,0.7863247863247864,0.21367521367521358,0.6032913843175216,0.2675031367628604,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,1,gaussian_noise,2,0.8247863247863247,0.7606837606837606,0.23931623931623935,0.6032913843175216,0.2675031367628604,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,1,gaussian_noise,3,0.8247863247863247,0.7354700854700855,0.2645299145299145,0.6032913843175216,0.2675031367628604,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,1,gaussian_noise,4,0.8247863247863247,0.7012820512820512,0.29871794871794877,0.6032913843175216,0.2675031367628604,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,1,gaussian_noise,5,0.8247863247863247,0.6846153846153846,0.3153846153846154,0.6032913843175216,0.2675031367628604,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,2,gaussian_noise,1,0.7790598290598291,0.7854700854700856,0.21452991452991443,0.526815101645692,0.03412797992471763,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,2,gaussian_noise,2,0.7790598290598291,0.7854700854700856,0.21452991452991443,0.526815101645692,0.03412797992471763,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,2,gaussian_noise,3,0.7790598290598291,0.7713675213675214,0.2286324786324786,0.526815101645692,0.03412797992471763,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,2,gaussian_noise,4,0.7790598290598291,0.7606837606837606,0.23931623931623935,0.526815101645692,0.03412797992471763,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,2,gaussian_noise,5,0.7790598290598291,0.7341880341880342,0.26581196581196576,0.526815101645692,0.03412797992471763,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,3,gaussian_noise,1,0.8196581196581196,0.8217948717948718,0.17820512820512824,0.4389157792836399,0.03939774153074026,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,3,gaussian_noise,2,0.8196581196581196,0.8252136752136752,0.17478632478632483,0.4389157792836399,0.03939774153074026,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,3,gaussian_noise,3,0.8196581196581196,0.8166666666666667,0.18333333333333335,0.4389157792836399,0.03939774153074026,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,3,gaussian_noise,4,0.8196581196581196,0.7987179487179488,0.20128205128205123,0.4389157792836399,0.03939774153074026,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,3,gaussian_noise,5,0.8196581196581196,0.7688034188034187,0.23119658119658126,0.4389157792836399,0.03939774153074026,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,4,gaussian_noise,1,0.8111111111111111,0.8196581196581196,0.18034188034188037,0.428460793804453,0.0007528230865746847,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,4,gaussian_noise,2,0.8111111111111111,0.8111111111111111,0.18888888888888888,0.428460793804453,0.0007528230865746847,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,4,gaussian_noise,3,0.8111111111111111,0.8102564102564103,0.18974358974358974,0.428460793804453,0.0007528230865746847,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,4,gaussian_noise,4,0.8111111111111111,0.8145299145299145,0.18547008547008548,0.428460793804453,0.0007528230865746847,True,0.4414529914529915,0.34059829059829066
pneumonia,scratch,4,gaussian_noise,5,0.8111111111111111,0.7987179487179488,0.20128205128205123,0.428460793804453,0.0007528230865746847,True,0.4414529914529915,0.34059829059829066
pneumonia,pretrained,0,speckle_noise,1,0.9098290598290598,0.8662393162393163,0.13376068376068373,0.9087762669962918,0.9148342059336824,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,0,speckle_noise,2,0.9098290598290598,0.8235042735042735,0.17649572649572653,0.9087762669962918,0.9148342059336824,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,0,speckle_noise,3,0.9098290598290598,0.7094017094017094,0.29059829059829057,0.9087762669962918,0.9148342059336824,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,0,speckle_noise,4,0.9098290598290598,0.5277777777777778,0.4722222222222222,0.9087762669962918,0.9148342059336824,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,0,speckle_noise,5,0.9098290598290598,0.5021367521367521,0.49786324786324787,0.9087762669962918,0.9148342059336824,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,1,speckle_noise,1,0.8713675213675214,0.7222222222222222,0.2777777777777778,1.1903584672435106,1.155322862129145,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,1,speckle_noise,2,0.8713675213675214,0.641025641025641,0.35897435897435903,1.1903584672435106,1.155322862129145,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,1,speckle_noise,3,0.8713675213675214,0.5747863247863247,0.42521367521367526,1.1903584672435106,1.155322862129145,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,1,speckle_noise,4,0.8713675213675214,0.5042735042735043,0.49572649572649574,1.1903584672435106,1.155322862129145,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,1,speckle_noise,5,0.8713675213675214,0.5,0.5,1.1903584672435106,1.155322862129145,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,2,speckle_noise,1,0.8833333333333333,0.7841880341880342,0.21581196581196582,1.0828182941903586,1.052356020942408,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,2,speckle_noise,2,0.8833333333333333,0.7136752136752137,0.2863247863247863,1.0828182941903586,1.052356020942408,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,2,speckle_noise,3,0.8833333333333333,0.6025641025641025,0.39743589743589747,1.0828182941903586,1.052356020942408,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,2,speckle_noise,4,0.8833333333333333,0.5277777777777778,0.4722222222222222,1.0828182941903586,1.052356020942408,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,2,speckle_noise,5,0.8833333333333333,0.5,0.5,1.0828182941903586,1.052356020942408,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,3,speckle_noise,1,0.9055555555555556,0.8991452991452992,0.10085470085470083,0.7599505562422743,0.6872600349040137,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,3,speckle_noise,2,0.9055555555555556,0.861965811965812,0.138034188034188,0.7599505562422743,0.6872600349040137,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,3,speckle_noise,3,0.9055555555555556,0.782051282051282,0.21794871794871795,0.7599505562422743,0.6872600349040137,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,3,speckle_noise,4,0.9055555555555556,0.6132478632478633,0.3867521367521367,0.7599505562422743,0.6872600349040137,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,3,speckle_noise,5,0.9055555555555556,0.5299145299145299,0.4700854700854701,0.7599505562422743,0.6872600349040137,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,4,speckle_noise,1,0.8747863247863248,0.7457264957264957,0.25427350427350426,1.1520395550061806,1.1151832460732984,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,4,speckle_noise,2,0.8747863247863248,0.6794871794871795,0.3205128205128205,1.1520395550061806,1.1151832460732984,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,4,speckle_noise,3,0.8747863247863248,0.5811965811965812,0.41880341880341876,1.1520395550061806,1.1151832460732984,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,4,speckle_noise,4,0.8747863247863248,0.5021367521367521,0.49786324786324787,1.1520395550061806,1.1151832460732984,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,4,speckle_noise,5,0.8747863247863248,0.5,0.5,1.1520395550061806,1.1151832460732984,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,0,speckle_noise,1,0.808974358974359,0.8175213675213675,0.1824786324786325,0.5203955500618047,-0.04537521815008721,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,0,speckle_noise,2,0.808974358974359,0.8239316239316239,0.1760683760683761,0.5203955500618047,-0.04537521815008721,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,0,speckle_noise,3,0.808974358974359,0.8324786324786325,0.16752136752136748,0.5203955500618047,-0.04537521815008721,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,0,speckle_noise,4,0.808974358974359,0.8277777777777777,0.17222222222222228,0.5203955500618047,-0.04537521815008721,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,0,speckle_noise,5,0.808974358974359,0.7987179487179488,0.20128205128205123,0.5203955500618047,-0.04537521815008721,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,1,speckle_noise,1,0.8247863247863247,0.8162393162393162,0.18376068376068377,0.6956736711990111,0.2666666666666664,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,1,speckle_noise,2,0.8247863247863247,0.8076923076923077,0.1923076923076923,0.6956736711990111,0.2666666666666664,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,1,speckle_noise,3,0.8247863247863247,0.782051282051282,0.21794871794871795,0.6956736711990111,0.2666666666666664,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,1,speckle_noise,4,0.8247863247863247,0.7307692307692308,0.26923076923076916,0.6956736711990111,0.2666666666666664,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,1,speckle_noise,5,0.8247863247863247,0.6606837606837607,0.33931623931623933,0.6956736711990111,0.2666666666666664,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,2,speckle_noise,1,0.7790598290598291,0.7940170940170941,0.20598290598290592,0.6474660074165636,0.011867364746945766,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,2,speckle_noise,2,0.7790598290598291,0.8021367521367522,0.19786324786324783,0.6474660074165636,0.011867364746945766,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,2,speckle_noise,3,0.7790598290598291,0.7948717948717949,0.20512820512820507,0.6474660074165636,0.011867364746945766,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,2,speckle_noise,4,0.7790598290598291,0.7764957264957265,0.2235042735042735,0.6474660074165636,0.011867364746945766,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,2,speckle_noise,5,0.7790598290598291,0.7132478632478633,0.28675213675213673,0.6474660074165636,0.011867364746945766,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,3,speckle_noise,1,0.8196581196581196,0.8282051282051281,0.17179487179487185,0.5223733003708283,0.001047120418848209,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,3,speckle_noise,2,0.8196581196581196,0.8444444444444444,0.15555555555555556,0.5223733003708283,0.001047120418848209,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,3,speckle_noise,3,0.8196581196581196,0.8431623931623932,0.15683760683760684,0.5223733003708283,0.001047120418848209,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,3,speckle_noise,4,0.8196581196581196,0.8252136752136752,0.17478632478632483,0.5223733003708283,0.001047120418848209,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,3,speckle_noise,5,0.8196581196581196,0.755982905982906,0.24401709401709404,0.5223733003708283,0.001047120418848209,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,4,speckle_noise,1,0.8111111111111111,0.826068376068376,0.17393162393162398,0.49913473423980226,-0.06666666666666662,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,4,speckle_noise,2,0.8111111111111111,0.8324786324786325,0.16752136752136748,0.49913473423980226,-0.06666666666666662,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,4,speckle_noise,3,0.8111111111111111,0.8346153846153846,0.16538461538461535,0.49913473423980226,-0.06666666666666662,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,4,speckle_noise,4,0.8111111111111111,0.8307692307692307,0.1692307692307693,0.49913473423980226,-0.06666666666666662,True,0.3457264957264957,0.2448717948717949
pneumonia,scratch,4,speckle_noise,5,0.8111111111111111,0.8132478632478632,0.18675213675213675,0.49913473423980226,-0.06666666666666662,True,0.3457264957264957,0.2448717948717949
pneumonia,pretrained,0,impulse_noise,1,0.9098290598290598,0.5,0.5,1.0914179104477613,1.1471291866028708,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,0,impulse_noise,2,0.9098290598290598,0.5,0.5,1.0914179104477613,1.1471291866028708,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,0,impulse_noise,3,0.9098290598290598,0.5,0.5,1.0914179104477613,1.1471291866028708,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,0,impulse_noise,4,0.9098290598290598,0.5,0.5,1.0914179104477613,1.1471291866028708,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,0,impulse_noise,5,0.9098290598290598,0.5,0.5,1.0914179104477613,1.1471291866028708,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,1,impulse_noise,1,0.8713675213675214,0.5,0.5,1.0914179104477613,1.0394736842105263,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,1,impulse_noise,2,0.8713675213675214,0.5,0.5,1.0914179104477613,1.0394736842105263,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,1,impulse_noise,3,0.8713675213675214,0.5,0.5,1.0914179104477613,1.0394736842105263,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,1,impulse_noise,4,0.8713675213675214,0.5,0.5,1.0914179104477613,1.0394736842105263,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,1,impulse_noise,5,0.8713675213675214,0.5,0.5,1.0914179104477613,1.0394736842105263,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,2,impulse_noise,1,0.8833333333333333,0.5,0.5,1.0914179104477613,1.0729665071770333,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,2,impulse_noise,2,0.8833333333333333,0.5,0.5,1.0914179104477613,1.0729665071770333,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,2,impulse_noise,3,0.8833333333333333,0.5,0.5,1.0914179104477613,1.0729665071770333,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,2,impulse_noise,4,0.8833333333333333,0.5,0.5,1.0914179104477613,1.0729665071770333,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,2,impulse_noise,5,0.8833333333333333,0.5,0.5,1.0914179104477613,1.0729665071770333,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,3,impulse_noise,1,0.9055555555555556,0.5149572649572649,0.4850427350427351,1.0830223880597016,1.124401913875598,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,3,impulse_noise,2,0.9055555555555556,0.5021367521367521,0.49786324786324787,1.0830223880597016,1.124401913875598,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,3,impulse_noise,3,0.9055555555555556,0.5021367521367521,0.49786324786324787,1.0830223880597016,1.124401913875598,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,3,impulse_noise,4,0.9055555555555556,0.5,0.5,1.0830223880597016,1.124401913875598,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,3,impulse_noise,5,0.9055555555555556,0.5,0.5,1.0830223880597016,1.124401913875598,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,4,impulse_noise,1,0.8747863247863248,0.5,0.5,1.0914179104477613,1.049043062200957,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,4,impulse_noise,2,0.8747863247863248,0.5,0.5,1.0914179104477613,1.049043062200957,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,4,impulse_noise,3,0.8747863247863248,0.5,0.5,1.0914179104477613,1.049043062200957,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,4,impulse_noise,4,0.8747863247863248,0.5,0.5,1.0914179104477613,1.049043062200957,True,0.4581196581196581,0.3572649572649573
pneumonia,pretrained,4,impulse_noise,5,0.8747863247863248,0.5,0.5,1.0914179104477613,1.049043062200957,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,0,impulse_noise,1,0.808974358974359,0.8132478632478632,0.18675213675213675,0.4199626865671641,0.0038277511961722194,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,0,impulse_noise,2,0.808974358974359,0.805982905982906,0.194017094017094,0.4199626865671641,0.0038277511961722194,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,0,impulse_noise,3,0.808974358974359,0.811965811965812,0.18803418803418803,0.4199626865671641,0.0038277511961722194,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,0,impulse_noise,4,0.808974358974359,0.802991452991453,0.19700854700854697,0.4199626865671641,0.0038277511961722194,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,0,impulse_noise,5,0.808974358974359,0.8038461538461539,0.19615384615384612,0.4199626865671641,0.0038277511961722194,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,1,impulse_noise,1,0.8247863247863247,0.7876068376068377,0.2123931623931623,0.5686567164179104,0.2387559808612438,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,1,impulse_noise,2,0.8247863247863247,0.7666666666666666,0.2333333333333334,0.5686567164179104,0.2387559808612438,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,1,impulse_noise,3,0.8247863247863247,0.7367521367521368,0.2632478632478632,0.5686567164179104,0.2387559808612438,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,1,impulse_noise,4,0.8247863247863247,0.7123931623931624,0.2876068376068376,0.5686567164179104,0.2387559808612438,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,1,impulse_noise,5,0.8247863247863247,0.694017094017094,0.305982905982906,0.5686567164179104,0.2387559808612438,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,2,impulse_noise,1,0.7790598290598291,0.7833333333333333,0.21666666666666667,0.49011194029850746,0.010047846889952163,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,2,impulse_noise,2,0.7790598290598291,0.7863247863247864,0.21367521367521358,0.49011194029850746,0.010047846889952163,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,2,impulse_noise,3,0.7790598290598291,0.7636752136752136,0.23632478632478637,0.49011194029850746,0.010047846889952163,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,2,impulse_noise,4,0.7790598290598291,0.7735042735042735,0.22649572649572647,0.49011194029850746,0.010047846889952163,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,2,impulse_noise,5,0.7790598290598291,0.7705128205128206,0.22948717948717945,0.49011194029850746,0.010047846889952163,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,3,impulse_noise,1,0.8196581196581196,0.8303418803418803,0.16965811965811972,0.3994402985074627,0.00741626794258369,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,3,impulse_noise,2,0.8196581196581196,0.823076923076923,0.17692307692307696,0.3994402985074627,0.00741626794258369,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,3,impulse_noise,3,0.8196581196581196,0.8166666666666667,0.18333333333333335,0.3994402985074627,0.00741626794258369,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,3,impulse_noise,4,0.8196581196581196,0.8132478632478632,0.18675213675213675,0.3994402985074627,0.00741626794258369,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,3,impulse_noise,5,0.8196581196581196,0.8017094017094017,0.19829059829059825,0.3994402985074627,0.00741626794258369,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,4,impulse_noise,1,0.8111111111111111,0.8153846153846154,0.18461538461538463,0.4283582089552238,0.02057416267942575,True,0.4581196581196581,0.3572649572649573
pneumonia,scratch,4,impulse_noise,2,0.8111111111111111,0.8017094017094017,0.19829059829059825,0.4283582089552238,0.02057416267942575,True,0.4581196581196581,0.3572649572649573
